machine_id,machine_name,machine_taper,machine_max_rpm,machine_max_power_kw,tool_id,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,rpm_clamped,fz_in,feed_ipm,ap_in,ae_in,coolant,css,source_crib
LTH-03,Okuma LNC8,,4000,11,Default preset,turning boring,1045 Steel (P),P,Bore Finish,turning,finishing,conventional,0.25,1,597,,0,0.0037,,0.0197,0.25,flood,1,BORING BARS - ROUGHING.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning boring,4140/4340 Alloy (P),P,Bore Rough,turning,roughing,conventional,0.25,1,467,,0,0.0073,,0.1181,0.25,flood,1,BORING BARS - ROUGHING.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning boring,4140/4340 Alloy (P),P,Bore Finish,turning,finishing,conventional,0.25,1,543,,0,0.0037,,0.0197,0.25,flood,1,BORING BARS - ROUGHING.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Rough,turning,roughing,conventional,0.4,1,467,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Finish,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Rough,turning,roughing,conventional,0.4,1,467,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Finish,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Rough,turning,roughing,conventional,0.4,1,467,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Finish,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Rough,turning,roughing,conventional,0.4,1,467,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Finish,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Rough,turning,roughing,conventional,0.4,1,467,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Finish,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Rough,turning,roughing,conventional,0.4,1,467,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,4140/4340 Alloy (P),P,Groove Finish,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,607,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1018 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,705,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Rough,turning,roughing,conventional,0.375,1,514,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,1045 Steel (P),P,Turn Finish,turning,finishing,conventional,0.375,1,597,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Rough,turning,roughing,conventional,0.375,1,467,,0,0.0096,,0.1181,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning general,4140/4340 Alloy (P),P,Turn Finish,turning,finishing,conventional,0.375,1,543,,0,0.0048,,0.0197,0.3748,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning threading,1018 Steel (P),P,Thread,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning threading,1045 Steel (P),P,Thread,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning threading,4140/4340 Alloy (P),P,Thread,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning threading,1018 Steel (P),P,Thread,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning threading,1045 Steel (P),P,Thread,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning threading,4140/4340 Alloy (P),P,Thread,turning,finishing,conventional,0.4,1,543,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,607,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1018 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,705,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Rough,turning,roughing,conventional,0.4,1,514,,0,0.0102,,0.1181,0.4,flood,1,TURNING TOOLS.csv
LTH-03,Okuma LNC8,,4000,11,Default preset,turning grooving,1045 Steel (P),P,Groove Finish,turning,finishing,conventional,0.4,1,597,,0,0.0051,,0.0197,0.4,flood,1,TURNING TOOLS.csv
